time_h,gs_name,sat_id,elevation_deg,distance_km,cn0_dbhz,pseudorange_noise_m,clock_sync_error_m,tropo_error_m,iono_error_m,uere_m,pos_error_3d_m,time_error_ns,propagation_delay_ms
1.8333333333333333,Murmansk,18.0,0.0,1034.4701875,43.91,0.1487,1.7988,28.684,0.05,28.747,147.932,148.035,3.451
1.8333333333333333,Novosibirsk,92.0,0.0,1286.148125,42.02,0.1848,1.7988,28.684,0.05,28.747,147.933,148.036,4.29
1.8333333333333333,Zheleznogorsk,106.0,0.0,1297.0275,41.94,0.1865,1.7988,28.684,0.05,28.747,147.933,148.036,4.326
1.8333333333333333,Yakutsk,64.0,0.0,1206.317875,42.57,0.1735,1.7988,28.684,0.05,28.747,147.933,148.035,4.024
1.8333333333333333,Khabarovsk,49.0,0.0,1435.672125,41.06,0.2064,1.7988,28.684,0.05,28.747,147.934,148.036,4.789
1.8333333333333333,Vladivostok,121.0,0.0,1209.203125,42.55,0.1739,1.7988,28.684,0.05,28.747,147.933,148.035,4.033
1.8333333333333333,Minsk,62.0,0.0,1413.237375,41.2,0.2031,1.7988,28.684,0.05,28.747,147.934,148.036,4.714
1.8333333333333333,Almaty,91.0,0.0,1484.64775,40.77,0.2134,1.7988,28.684,0.05,28.747,147.934,148.037,4.952
1.8333333333333333,Tehran,5.0,0.0,1629.806,39.96,0.2343,1.7988,28.684,0.05,28.748,147.935,148.038,5.436
2.0,Vladimir,75.0,0.0,1209.712,42.55,0.1739,1.7988,28.684,0.05,28.747,147.933,148.035,4.035
2.0,Murmansk,61.0,0.0,1008.116125,44.13,0.145,1.7988,28.684,0.05,28.747,147.932,148.035,3.363
2.0,Novosibirsk,33.0,0.0,1096.87625,43.4,0.1577,1.7988,28.684,0.05,28.747,147.932,148.035,3.659
2.0,Zheleznogorsk,33.0,0.0,1102.872125,43.35,0.1586,1.7988,28.684,0.05,28.747,147.933,148.035,3.679
2.0,Yakutsk,47.0,0.0,1586.268875,40.19,0.2282,1.7988,28.684,0.05,28.748,147.935,148.037,5.291
2.0,Khabarovsk,120.0,0.0,1141.292625,43.05,0.1641,1.7988,28.684,0.05,28.747,147.933,148.035,3.807
2.0,Vladivostok,48.0,0.0,1130.764125,43.13,0.1626,1.7988,28.684,0.05,28.747,147.933,148.035,3.772
2.0,Minsk,3.0,0.0,1000.66325,44.2,0.1438,1.7988,28.684,0.05,28.747,147.932,148.035,3.338
2.0,Almaty,18.0,0.0,1395.595,41.31,0.2006,1.7988,28.684,0.05,28.747,147.934,148.036,4.655
2.0,Tehran,104.0,0.0,1562.058375,40.33,0.2245,1.7988,28.684,0.05,28.748,147.935,148.037,5.21
2.1666666666666665,Vladimir,16.0,0.0,1417.7135,41.17,0.2038,1.7988,28.684,0.05,28.747,147.934,148.036,4.729
2.1666666666666665,Murmansk,15.0,0.0,1271.355,42.12,0.1827,1.7988,28.684,0.05,28.747,147.933,148.036,4.241
2.1666666666666665,Novosibirsk,104.0,0.0,1259.36375,42.2,0.181,1.7988,28.684,0.05,28.747,147.933,148.036,4.201
2.1666666666666665,Zheleznogorsk,118.0,0.0,1387.085625,41.36,0.1994,1.7988,28.684,0.05,28.747,147.934,148.036,4.627
2.1666666666666665,Yakutsk,61.0,0.0,1067.46025,43.63,0.1535,1.7988,28.684,0.05,28.747,147.932,148.035,3.561
2.1666666666666665,Khabarovsk,134.0,0.0,1601.512375,40.11,0.2303,1.7988,28.684,0.05,28.748,147.935,148.037,5.342
2.1666666666666665,Vladivostok,47.0,0.0,1665.2115,39.77,0.2395,1.7988,28.684,0.05,28.748,147.935,148.038,5.555
2.1666666666666665,Minsk,88.0,0.0,1317.78825,41.8,0.1896,1.7988,28.684,0.05,28.747,147.933,148.036,4.396
2.1666666666666665,Almaty,32.0,0.0,1675.739375,39.72,0.2408,1.7988,28.684,0.05,28.748,147.935,148.038,5.59
2.1666666666666665,Tehran,103.0,0.0,1232.0595,42.39,0.1771,1.7988,28.684,0.05,28.747,147.933,148.035,4.11
2.3333333333333335,Vladimir,87.0,0.0,1009.5004375,44.12,0.1451,1.7988,28.684,0.05,28.747,147.932,148.035,3.367
2.3333333333333335,Murmansk,29.0,0.0,1065.233,43.65,0.1532,1.7988,28.684,0.05,28.747,147.932,148.035,3.553
2.3333333333333335,Novosibirsk,30.0,0.0,1011.9623125,44.1,0.1455,1.7988,28.684,0.05,28.747,147.932,148.035,3.376
2.3333333333333335,Zheleznogorsk,117.0,0.0,1079.1665,43.54,0.1551,1.7988,28.684,0.05,28.747,147.932,148.035,3.6
2.3333333333333335,Yakutsk,133.0,0.0,1401.901,41.27,0.2015,1.7988,28.684,0.05,28.747,147.934,148.036,4.676
