lat,lon,sdcm_factor,sdcm_zone,uere_autonomous_m,uere_combined_m,uere_sdcm_m,cep_autonomous_m,cep_combined_m,cep_sdcm_m
62.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
64.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
66.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
68.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
70.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
