n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
2701,69.86,42.61,0,10,4.75,1.548,33722.994,158.758,223.906,177.591,268.678,75600.0,21.0
2701,71.12,44.58,0,11,4.8,1.54,8642.338,64.094,157.808,67.754,173.357,76200.0,21.1667
2701,71.97,41.69,0,10,4.77,1.536,1026.985,25.737,107.771,27.803,118.327,76800.0,21.3333
2701,70.53,41.24,0,10,4.78,1.444,2657.846,36.709,79.407,40.038,89.926,77400.0,21.5
2701,70.68,43.24,0,10,4.81,1.518,3773.791,48.549,133.954,52.675,142.014,78000.0,21.6667
2701,71.6,43.47,0,10,4.82,1.604,3468.592,53.553,152.383,58.829,157.401,78600.0,21.8333
2701,71.46,41.47,0,11,4.78,1.416,1575.233,25.094,69.781,27.303,81.128,79200.0,22.0
2701,71.34,43.17,0,11,4.76,1.537,864.982,25.447,122.221,27.483,127.513,79800.0,22.1667
2701,70.68,44.47,0,11,4.77,1.52,1482.401,37.494,140.585,41.67,165.925,80400.0,22.3333
2701,70.31,43.5,0,10,4.77,1.537,4940.785,69.847,162.205,78.806,190.546,81000.0,22.5
2701,70.53,42.69,0,10,4.76,1.544,3013.346,59.401,217.687,66.368,257.844,81600.0,22.6667
2701,71.05,44.32,0,11,4.8,1.524,3091.665,42.813,152.069,46.699,168.6,82200.0,22.8333
2701,71.46,41.73,0,11,4.76,1.537,982.629,26.134,105.783,28.236,110.26,82800.0,23.0
2701,72.23,41.69,0,10,4.8,1.449,2338.485,28.612,81.413,31.182,88.249,83400.0,23.1667
2701,71.38,42.65,0,10,4.81,1.618,2533.166,43.854,159.388,47.614,170.799,84000.0,23.3333
2701,70.68,42.98,0,10,4.81,1.565,2806.994,44.798,183.69,48.772,190.067,84600.0,23.5
2701,70.97,41.17,0,10,4.78,1.445,6392.259,46.752,86.024,51.034,100.773,85200.0,23.6667
2701,71.9,42.39,0,11,4.77,1.535,1099.219,28.373,124.83,30.714,132.069,85800.0,23.8333
